discount_id,description,discount_value,start_date,end_date
9184,Sport him current than.,28.81,2024-03-11 06:54:37.010447,2024-06-20 18:48:00.437059
9185,Care force area bill firm collection owner.,11.68,2024-02-23 01:49:29.120672,2024-03-08 09:46:25.542380
9186,Simple picture one.,49.67,2024-07-09 10:55:22.236150,2024-05-30 02:51:59.376498
9187,Think term spring official recently poor above.,13.07,2024-02-05 00:41:05.638774,2024-08-16 19:17:14.864369
9188,Help five win north tree court not.,29.12,2024-01-21 15:54:29.898043,2024-06-07 05:30:06.873132
9189,Seek war picture involve girl middle.,45.88,2024-04-01 12:10:46.116590,2024-04-21 07:22:48.887510
9190,Speak truth method.,26.36,2024-05-25 23:07:43.363879,2024-05-20 19:17:12.652476
9191,Former present them whose.,13.25,2024-01-20 03:10:23.013963,2024-03-28 10:14:52.287678
9192,Specific next fire energy Mrs mention agent.,33.62,2024-02-18 00:34:11.686098,2024-06-26 16:29:03.680527
9193,From Congress mother ago vote unit.,32.81,2024-06-21 12:11:47.663963,2024-04-27 08:43:44.607037
9194,Evidence never fund add charge we issue eight.,42.35,2024-08-15 16:54:07.364227,2024-03-30 01:00:02.788241
9195,Itself gas plant main ground.,19.05,2024-05-17 22:50:30.949030,2024-06-20 18:45:23.329741
9196,For year last decide.,29.04,2024-04-18 11:05:51.371757,2024-05-22 03:46:19.039416
9197,Third apply seven staff reflect north process when.,15.29,2024-09-07 16:19:08.859741,2024-08-07 08:26:11.693869
9198,Two size walk we step.,14.58,2024-09-18 12:29:38.110132,2024-05-20 15:26:16.688015
9199,Fall else free let for prevent fire.,16.48,2024-06-01 01:36:13.317128,2024-02-14 03:23:56.941027
9200,Challenge relate save soon lawyer fill chance.,34.12,2024-03-21 22:00:02.310564,2024-05-28 16:43:18.758812
9201,Attention economic manager.,27.26,2024-05-23 12:33:20.460032,2024-06-15 16:43:17.260166
9202,Program style building happy season gas get.,10.77,2024-08-19 07:44:02.382365,2024-01-17 22:18:18.291646
9203,Fill model mother protect read lot foreign.,45.11,2024-03-07 04:04:24.263737,2024-08-22 23:03:33.312505
9204,Prepare risk hotel today social perhaps.,16.83,2024-01-30 08:09:13.265006,2024-01-18 03:56:23.496633
9205,Win his about season section option sometimes method.,38.06,2024-06-03 10:46:19.027127,2024-04-19 20:36:49.657002
9206,Result medical level eye.,14.28,2024-07-03 20:59:39.320075,2024-02-08 08:04:22.266149
9207,Candidate deep truth whom save pass.,47.87,2024-01-23 05:54:09.248473,2024-02-06 04:41:53.201763
9208,History on score none.,28.9,2024-02-27 00:01:04.954241,2024-05-15 04:29:08.168232
9209,Dog together most.,30.27,2024-06-28 09:17:22.472675,2024-03-14 18:31:00.191206
9210,Reveal building street today magazine safe.,47.86,2024-06-13 22:57:29.499476,2024-04-07 05:42:01.765507
9211,Hard candidate deal bag land a again.,5.23,2024-07-27 15:51:56.469079,2024-03-19 05:26:05.278291
9212,Evidence president maybe their.,19.01,2024-03-28 03:31:11.535149,2024-02-06 20:30:01.673543
9213,Last skill like trade fine you.,31.66,2024-06-17 23:06:55.110082,2024-01-03 03:38:39.413905
9214,Late their last executive tough.,20.01,2024-01-16 12:12:38.965725,2024-04-09 08:59:36.730587
9215,Far stock while kind wrong.,10.29,2024-01-11 04:36:36.469957,2024-08-01 04:49:45.813266
9216,Successful risk process.,26.44,2024-06-14 00:45:37.863333,2024-07-15 12:48:58.249452
9217,Realize court minute of tonight.,25.42,2024-01-31 03:48:36.458028,2024-04-19 04:58:17.374230
9218,Single maybe everybody crime several me participant thing.,13.01,2024-06-04 14:14:54.022357,2024-05-03 15:02:10.147455
9219,Full pressure development certainly structure factor.,14.86,2024-05-21 18:27:09.366560,2024-01-18 14:44:03.932512
9220,Listen continue indeed trade decade.,20.55,2024-01-08 01:09:16.380628,2024-06-04 03:39:31.885708
9221,Continue water clearly allow.,44.85,2024-01-26 00:42:45.273288,2024-05-16 05:36:15.053770
9222,Realize car trip nothing on.,14.4,2024-01-11 05:10:14.064217,2024-02-05 06:10:25.999050
9223,Form argue performance.,44.74,2024-04-22 00:11:19.772400,2024-07-22 18:38:44.281833
9224,Throw economy those Mrs morning.,23.4,2024-05-31 00:34:38.640808,2024-05-06 08:42:01.456551
9225,Create life heavy.,24.35,2024-06-17 16:26:19.153394,2024-05-09 23:11:05.370023
9226,Single people book else technology public include finally.,30.8,2024-01-21 04:44:34.258098,2024-01-14 03:41:38.472273
9227,Game all us think strategy.,29.74,2024-06-27 04:53:56.926271,2024-08-10 06:36:15.062387
9228,Buy day thought blue from.,20.22,2024-03-03 00:40:46.691208,2024-04-13 14:24:48.036515
9229,Answer several difficult attention but Congress.,11.17,2024-08-14 15:25:52.982034,2024-08-27 13:14:34.898867
9230,Pay reduce certainly get car more specific.,12.3,2024-07-13 04:46:03.056348,2024-01-22 16:49:33.540807
9231,Security seem quickly box site debate.,36.35,2024-07-15 07:53:13.930124,2024-02-19 03:26:21.229371
9232,Choice light into service traditional task pull.,35.35,2024-07-08 21:41:29.244282,2024-03-07 12:17:38.293395
9233,Executive pressure son Democrat.,33.2,2024-01-03 03:10:19.266017,2024-01-15 13:21:19.643094
9234,Lead hotel author how see believe approach.,33.4,2024-05-01 17:15:02.126050,2024-07-13 05:28:48.434397
9235,Subject away surface whole new goal always particularly.,40.42,2024-06-10 06:48:08.859502,2024-04-06 22:33:36.946449
9236,Since fish pull lay place explain open protect.,13.74,2024-07-28 04:38:01.175816,2024-01-24 01:01:17.025030
9237,Thing in figure anyone benefit.,13.13,2024-07-26 06:21:55.559660,2024-09-10 07:10:42.503411
9238,Set hair attorney five economy.,26.4,2024-09-13 21:15:45.080131,2024-02-24 12:26:34.714130
9239,By tax radio financial.,41.0,2024-07-29 14:57:21.490448,2024-08-01 09:44:25.580218
9240,Poor less raise only arrive under these wish.,46.32,2024-04-01 14:25:55.083617,2024-07-22 02:24:00.120860
9241,Father ability popular dream hundred.,49.15,2024-09-21 17:23:25.620080,2024-01-13 00:11:41.672817
9242,People recognize military hard learn Mr bag.,25.35,2024-02-26 03:02:53.163266,2024-06-12 09:26:28.067059
9243,Set try themselves artist former car return none.,25.64,2024-09-17 18:08:26.725628,2024-07-09 03:37:02.164788
9244,All off actually thing reach.,42.39,2024-04-06 23:24:53.218227,2024-05-27 03:28:11.805441
9245,Energy amount difficult law suggest mind happen.,31.07,2024-07-24 09:47:40.132801,2024-04-24 15:20:29.327140
9246,Again this near common difficult phone could manager.,47.75,2024-05-16 09:18:59.891100,2024-06-02 21:40:44.041687
9247,Subject during call history reflect dinner.,37.98,2024-01-08 20:47:29.267228,2024-04-28 18:37:13.585533
9248,Lawyer staff art quite.,14.41,2024-03-23 06:12:53.599705,2024-07-01 18:42:28.176924
9249,Wonder wonder fear cold want.,7.12,2024-04-05 14:52:43.299344,2024-09-12 01:44:00.454436
9250,Board high degree something suddenly most live.,41.56,2024-02-12 10:16:55.528133,2024-06-20 16:44:21.438664
9251,Rate final share we certain stand employee.,43.28,2024-08-29 19:14:57.782533,2024-01-02 09:41:25.613283
9252,Pressure decade politics ever community charge figure.,43.89,2024-05-11 05:59:50.602983,2024-01-12 18:47:49.723096
9253,President must effect recent region before practice.,7.3,2024-02-09 22:48:16.383711,2024-03-20 05:56:22.391830
9254,Artist production oil morning assume cultural half.,35.11,2024-08-27 09:21:35.728434,2024-01-23 15:25:32.364426
9255,Car customer future TV special.,32.39,2024-03-25 12:35:33.366152,2024-08-06 08:25:50.166597
9256,Young conference effect.,43.52,2024-01-25 07:26:49.192251,2024-05-29 20:17:50.648315
9257,Attorney late total might country.,37.57,2024-05-16 15:00:44.326823,2024-09-07 13:35:17.936812
9258,Lose way level ahead your close project.,25.39,2024-05-29 12:44:31.994781,2024-07-03 09:52:12.968779
9259,Bed discuss drug sound.,23.84,2024-04-16 22:38:13.768099,2024-04-05 20:41:11.720265
9260,Television cell shoulder big claim maintain grow.,14.41,2024-04-21 08:37:52.178947,2024-05-30 12:12:57.538042
9261,Ask issue us statement occur future.,27.76,2024-03-12 09:58:00.687066,2024-04-21 13:00:57.462562
9262,Meeting design hotel far in data.,17.61,2024-04-07 04:15:25.616803,2024-07-02 21:33:53.188128
9263,Successful else against suffer how relate fish such.,42.64,2024-05-26 13:19:37.657232,2024-06-01 06:36:46.826967
9264,Place wall member face.,27.85,2024-06-20 05:17:45.322365,2024-06-27 20:36:14.686935
9265,Assume back happen house price.,46.57,2024-04-19 12:02:24.053710,2024-06-07 18:11:41.785318
9266,Care food information.,15.12,2024-07-01 06:13:35.205607,2024-04-14 03:15:04.361741
9267,Factor wife institution common upon return task though.,41.06,2024-07-07 00:51:37.797912,2024-09-03 05:25:32.352265
9268,Miss attorney information easy save.,29.7,2024-06-21 12:15:29.182279,2024-01-05 13:19:32.861716
9269,Affect table rest system.,45.2,2024-05-13 03:24:03.339694,2024-01-15 00:03:14.393207
9270,Stock stand poor store ago return family.,28.3,2024-01-12 04:07:04.794708,2024-01-15 11:36:23.764118
9271,Tonight defense lay hospital wrong soldier.,44.08,2024-04-04 07:18:31.709060,2024-02-21 00:00:15.970449
9272,Develop expect war cost street level.,11.13,2024-05-09 18:07:36.783872,2024-06-24 14:58:55.825608
9273,Hope turn car guess prepare particular service.,29.02,2024-08-08 22:59:56.712256,2024-03-20 09:39:17.307659
9274,Truth appear beyond trip.,16.82,2024-02-25 19:47:22.497248,2024-07-12 11:33:55.705621
9275,South wind message arrive level admit open.,10.1,2024-08-28 11:41:15.071271,2024-06-07 16:32:33.467119
9276,Nearly heavy sit society pull.,40.32,2024-09-20 13:34:19.270025,2024-05-19 01:45:16.994530
9277,Evidence seat high financial worker though.,32.34,2024-01-22 09:04:24.125399,2024-05-25 22:37:11.784099
9278,Learn size tonight.,14.79,2024-03-19 07:26:36.519670,2024-04-23 23:15:54.866687
9279,Rich activity success.,6.97,2024-02-27 00:07:07.903939,2024-03-16 08:31:15.488540
9280,Light ever reflect vote town.,49.92,2024-03-19 17:54:48.342442,2024-06-25 04:05:03.328671
9281,Develop our although former lawyer score.,44.29,2024-04-13 00:53:31.382335,2024-08-11 13:55:23.716071
9282,Industry pattern according center ten perhaps least.,43.08,2024-05-11 06:42:00.512238,2024-05-03 22:45:10.045546
9283,Myself tough as contain thing.,15.76,2024-06-01 14:56:41.070771,2024-08-29 07:10:51.508137
9284,Allow everybody east tend.,37.45,2024-03-28 01:57:35.049599,2024-01-21 09:48:47.946846
9285,Part trouble finish next gas.,45.31,2024-06-18 21:35:21.709978,2024-05-30 09:12:52.441962
9286,Ask probably source program.,7.96,2024-07-19 15:21:45.658171,2024-07-14 11:49:03.890553
9287,Out make want size window feeling.,23.83,2024-02-02 09:03:52.470571,2024-03-12 23:43:52.878143
9288,Structure employee water rise.,18.17,2024-04-19 00:27:22.025260,2024-05-21 03:28:26.145049
9289,Team stand themselves they debate end.,25.25,2024-06-29 10:03:24.837479,2024-02-02 05:09:19.908093
9290,National keep until organization.,45.83,2024-03-25 14:49:40.277227,2024-05-24 17:49:11.716212
9291,Adult perform use matter drop we.,16.53,2024-02-02 10:29:05.424526,2024-04-18 13:48:52.013694
9292,Already account center certain quickly rather skin.,48.37,2024-04-15 07:56:39.812110,2024-04-27 10:35:42.431679
9293,Inside work defense sing.,36.2,2024-08-26 15:08:55.410979,2024-02-29 17:43:52.995075
9294,Action fly suddenly truth minute head lot ability.,39.09,2024-05-11 07:01:56.097228,2024-05-09 12:40:21.457419
9295,Along not sound score color likely his paper.,42.62,2024-07-24 13:23:22.464063,2024-05-24 18:11:48.513297
9296,Trouble ever read training laugh himself.,27.2,2024-08-31 21:14:28.660868,2024-04-16 11:06:34.654573
9297,Investment seek scientist lawyer always.,22.12,2024-04-06 11:31:33.251929,2024-05-09 02:55:16.538769
9298,Guy require contain thus result door rich.,11.86,2024-08-25 08:11:05.786000,2024-03-24 18:53:59.552577
9299,Democrat writer prepare represent.,30.13,2024-05-11 15:50:57.236301,2024-07-12 13:08:52.683387
9300,Instead view within mission.,6.55,2024-07-16 10:15:57.770383,2024-02-25 07:36:38.082965
9301,Seven green member adult front.,28.7,2024-01-21 05:52:25.171820,2024-02-19 08:18:59.738307
9302,Something drive despite way.,38.29,2024-08-21 06:05:20.812168,2024-05-22 04:32:30.798739
9303,Sport design pick miss.,48.83,2024-02-21 07:17:25.164409,2024-06-20 15:48:13.272319
9304,Measure bring fight as usually book role.,35.11,2024-01-03 14:48:32.642540,2024-08-11 20:25:34.613392
9305,Never participant television never statement again.,29.84,2024-09-09 10:44:22.505482,2024-01-15 17:15:36.021832
9306,Fish color throw above.,38.29,2024-03-31 17:36:06.291167,2024-02-21 03:01:24.654346
9307,Return realize when car fast.,33.55,2024-05-27 14:35:40.158235,2024-08-05 03:24:03.949943
9308,Probably option dog where.,34.92,2024-03-07 13:43:48.500366,2024-07-25 01:18:12.242344
9309,Risk get field many election.,41.47,2024-06-07 12:23:50.712273,2024-03-17 02:34:54.382629
9310,Food wrong field international let computer century.,32.25,2024-03-19 22:53:15.578862,2024-02-23 10:05:45.396105
9311,Main film require hear he.,32.18,2024-06-22 09:21:10.490364,2024-06-26 02:56:35.357119
9312,Capital station attack.,17.55,2024-03-05 02:20:09.739922,2024-01-03 06:58:02.955582
9313,Their before physical edge food.,38.48,2024-04-01 13:06:46.200326,2024-07-11 04:23:07.681411
9314,Director because blue that page candidate.,6.66,2024-09-11 01:15:58.700230,2024-04-21 09:03:00.431067
9315,Environment senior member those sport protect beyond.,40.81,2024-09-03 06:24:59.384793,2024-09-12 05:29:16.070834
9316,Surface although common itself adult happy do.,24.39,2024-05-11 22:04:29.644129,2024-07-11 14:10:55.112017
9317,Society season gun view will others.,36.15,2024-01-18 11:35:46.503651,2024-08-13 08:27:46.408574
9318,Page product network everyone imagine.,25.77,2024-01-25 01:11:14.385398,2024-09-01 12:41:04.533372
9319,Name box build seven through.,34.2,2024-05-21 02:40:24.038027,2024-01-13 06:28:34.710467
9320,Culture subject television chance push hard.,49.98,2024-04-14 17:19:49.052002,2024-04-08 08:51:10.310850
9321,Best ground sure parent admit yeah.,48.79,2024-02-23 21:22:33.806894,2024-02-17 08:45:22.749270
9322,Book low head toward once beat.,41.85,2024-03-20 09:13:16.719743,2024-06-10 15:30:12.165655
9323,Three strong but style child very my.,31.38,2024-01-08 15:17:33.222785,2024-09-20 22:00:25.468840
9324,Talk yet exist space.,47.48,2024-02-02 10:45:53.813941,2024-02-24 11:55:35.477295
9325,Wait strategy amount east fall base.,43.96,2024-02-07 17:55:04.709572,2024-08-31 08:04:49.840054
9326,Minute camera end should.,34.1,2024-06-02 12:17:53.315057,2024-06-15 12:30:30.837729
9327,Activity loss still course peace marriage.,36.93,2024-03-28 21:01:09.164946,2024-01-24 22:58:04.780792
9328,Produce interview spend early trip since man room.,45.56,2024-07-31 23:49:17.177557,2024-02-09 15:05:20.796017
9329,Body fish last data care.,31.41,2024-06-12 03:33:23.460953,2024-05-02 04:54:44.630519
9330,Heart fill move box plant those.,17.85,2024-01-16 05:22:13.633401,2024-07-24 18:58:54.109239
9331,Analysis road health physical despite.,45.95,2024-07-27 20:17:17.234014,2024-06-11 03:10:35.734888
9332,Stuff media tree particular build room east.,45.5,2024-07-10 20:57:38.730327,2024-05-23 16:00:06.955528
9333,Century draw amount.,21.03,2024-02-28 10:57:46.728214,2024-02-17 17:21:32.841529
9334,Personal TV least pull why.,17.66,2024-01-25 14:19:56.186858,2024-05-31 07:04:06.279977
9335,Size who trial support enough practice according imagine.,48.35,2024-01-21 11:08:01.891148,2024-03-01 22:53:49.081524
9336,Often can likely.,36.12,2024-01-01 13:14:37.179077,2024-08-26 21:29:45.593440
9337,Born quickly want want guess say.,27.08,2024-08-13 10:04:37.534819,2024-01-11 11:43:30.015114
9338,Traditional pressure great media page generation man bad.,49.08,2024-08-10 18:01:29.240308,2024-03-02 02:54:59.093408
9339,Out I recognize prepare year six personal.,42.8,2024-01-16 04:42:29.628947,2024-03-03 01:32:51.804504
9340,Job reveal growth hotel may thank available.,9.61,2024-07-17 14:33:43.633215,2024-04-06 00:44:24.587833
9341,Citizen certain eat weight trouble claim.,6.02,2024-08-26 21:58:15.955140,2024-05-23 18:05:05.474512
9342,Along father us catch several.,36.98,2024-08-05 19:14:17.109062,2024-01-28 16:30:33.270828
9343,Ahead sound heavy project citizen speech line.,21.97,2024-03-22 19:21:25.644908,2024-06-14 14:19:07.977510
9344,Country special board building.,20.87,2024-04-09 09:47:07.771225,2024-05-24 02:37:04.756205
9345,Design reduce major imagine his.,17.09,2024-09-10 02:38:35.601692,2024-05-05 07:36:01.291806
9346,Share she indeed must.,48.98,2024-06-02 22:00:56.378189,2024-08-19 05:20:03.745200
9347,Detail artist media executive senior.,40.12,2024-06-22 02:26:48.856782,2024-02-02 22:31:29.657451
9348,Everyone with money again.,13.91,2024-02-13 15:30:54.635976,2024-05-31 22:18:52.743675
9349,Science involve win evidence finish movement.,14.96,2024-08-16 07:42:58.079990,2024-08-07 01:12:33.503903
9350,Stay officer phone produce building purpose.,13.39,2024-01-04 12:11:35.329175,2024-04-13 10:59:08.756127
